Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
China,1,GWO-ABE,20,1.1931289434432983,210
China,1,GWO-ABE,21,1.185070276260376,220
China,1,GWO-ABE,22,1.1834901571273804,230
China,1,GWO-ABE,23,1.1926590204238892,240
China,1,GWO-ABE,24,1.201366901397705,250
China,1,GWO-ABE,25,1.188032627105713,260
China,1,GWO-ABE,26,1.2266737222671509,270
China,1,GWO-ABE,27,1.2215795516967773,280
China,1,GWO-ABE,28,1.176155924797058,290
China,1,GWO-ABE,29,1.2055983543395996,300
China,1,GWO-ABE,30,1.206181526184082,310
China,1,GWO-ABE,31,1.2103317975997925,320
China,1,GWO-ABE,32,1.2169543504714966,330
China,1,GWO-ABE,33,1.2002103328704834,340
China,1,GWO-ABE,34,1.205298900604248,350
China,1,GWO-ABE,35,1.1776379346847534,360
China,1,GWO-ABE,36,1.1671632528305054,370
China,1,GWO-ABE,37,1.154693603515625,380
China,1,GWO-ABE,38,1.1714767217636108,390
China,1,GWO-ABE,39,1.195158839225769,400
China,1,GWO-ABE,40,1.1725351810455322,410
China,1,GWO-ABE,41,1.1957372426986694,420
China,1,GWO-ABE,42,1.2130460739135742,430
China,1,GWO-ABE,43,1.1752818822860718,440
China,1,GWO-ABE,44,1.1859089136123657,450
China,1,GWO-ABE,45,1.1717170476913452,460
China,1,GWO-ABE,46,1.1932611465454102,470
China,1,GWO-ABE,47,1.203001856803894,480
China,1,GWO-ABE,48,1.2014625072479248,490
China,1,GWO-ABE,49,1.1869410276412964,500
China,1,GWO-ABE,50,1.199702501296997,510
China,1,GWO-ABE,51,1.2003848552703857,520
China,1,GWO-ABE,52,1.1812115907669067,530
China,1,GWO-ABE,53,1.1893905401229858,540
China,1,GWO-ABE,54,1.204719066619873,550
China,1,GWO-ABE,55,1.2056525945663452,560
China,1,GWO-ABE,56,1.1860785484313965,570
China,1,GWO-ABE,57,1.182499647140503,580
China,1,GWO-ABE,58,1.179774522781372,590
China,1,GWO-ABE,59,1.186943769454956,600
China,1,GWO-ABE,60,1.1999720335006714,610
China,1,GWO-ABE,61,1.2013423442840576,620
China,1,GWO-ABE,62,1.182798981666565,630
China,1,GWO-ABE,63,1.1982707977294922,640
China,1,GWO-ABE,64,1.180418848991394,650
China,1,GWO-ABE,65,1.1893028020858765,660
China,1,GWO-ABE,66,1.206237554550171,670
China,1,GWO-ABE,67,1.1868654489517212,680
China,1,GWO-ABE,68,1.1825193166732788,690
China,1,GWO-ABE,69,1.1871588230133057,700
China,1,GWO-ABE,70,1.1904388666152954,710
China,1,GWO-ABE,71,1.1932862997055054,720
China,1,GWO-ABE,72,1.1920931339263916,730
China,1,GWO-ABE,73,1.193281650543213,740
China,1,GWO-ABE,74,1.1811585426330566,750
